MSA_Name,Year,Period,Available_SF_Total,Counterfactual_Space_SF,Structural_Gap,Structural_Gap_SF,Market_Category,Structural_Gap_RAW,Structural_Gap_SF_RAW,Market_Category_RAW,RD_Intensity,Adv_Ind_Emp_Share,LQ_AdvInd_Emp,LQ_RD_Intensity,Productivity,Business_Entry_Rate,Business_Exit_Rate,Young_Firm_Share,Mature_Firm_Share,interstate vmt,local vmt,total vmt,patent_count
"Des Moines-West Des Moines, IA",2019,Pre-COVID (2006-2019),4693546.0,4382348.525280867,0.06860359986044706,311197.4747191332,Structurally Balanced,0.06860359986044706,311197.4747191332,Structurally Balanced,0.06748770692836939,0.05993496000355513,0.6920256789621643,0.4672932318821886,150863.77512768362,9.0,7.978,0.3216855909163601,0.4091636014712937,4324.21255,1186.0,11485.06796,80
"Des Moines-West Des Moines, IA",2020,COVID (2020),5183875.0,4115222.997042007,0.23085982218247025,1068652.0029579932,Moderate Structural Surplus,0.06428156488168213,322743.2497541327,Structurally Balanced,0.06738184285326065,0.061760372717045715,0.6849326019412855,0.48498386373715974,157137.0551966499,9.74,8.07,0.3248342279760025,0.4104041679823176,3612.9619,1039.0,9926.69911,90
"Des Moines-West Des Moines, IA",2021,COVID (2021),5491661.0,4181279.5225747884,0.2726134542785097,1310381.4774252116,Moderate Structural Surplus,0.11756303234029275,609110.4964064034,Structurally Balanced,0.06861316643319261,0.06042561012762764,0.6725240139303459,0.47543434685295444,173432.55844962146,10.468,8.941,0.330344027831465,0.4064166988790104,4150.0,1154.0,11097.0,89
"Des Moines-West Des Moines, IA",2022,Recovery (2022),5847849.0,3728002.6051484277,0.4502013056916727,2119846.3948515723,Moderate Structural Surplus,0.3077110708583408,1548933.2898893617,Moderate Structural Surplus,0.07166643532605574,0.06001400111441435,0.6610854817022763,0.4840485002973163,188257.36085297857,10.224,9.543,0.3329261775708069,0.4011756622642949,4239.0,1124.0,11134.0,93
"Des Moines-West Des Moines, IA",2023,Recovery (2023),7375567.0,4636037.086223757,0.46431285556422885,2739529.913776243,Moderate Structural Surplus,0.3682112207094175,2271888.471059369,Moderate Structural Surplus,0.07733550650434803,0.06161424662864183,0.6804895589839396,0.5294381654907863,207190.08040613224,10.726,9.344,0.3382474614516735,0.3948852952237683,4340.9444,1107.0,11293.47718,111
"Detroit-Warren-Dearborn, MI",2006,Pre-COVID (2006-2019),86814713.0,68686559.20502445,0.23422257658241463,18128153.79497555,Moderate Structural Surplus,0.23422257658241463,18128153.79497555,Moderate Structural Surplus,0.22427219544704968,0.13966913893173977,1.6357956376765839,1.440511003160809,145501.5616054936,11.461,10.26,0.3344727985796433,0.3495905874870816,26136.0,10083.0,102221.0,2765
"Detroit-Warren-Dearborn, MI",2007,Pre-COVID (2006-2019),90986033.0,78065332.38769357,0.1531599404036541,12920700.612306431,Structurally Balanced,0.1531599404036541,12920700.612306431,Structurally Balanced,0.23221561005084188,0.13792395946925123,1.613315547475772,1.4963078026290506,160322.83932251876,10.766,11.91,0.3342320239411178,0.3638348925615378,25921.0,10150.0,103983.0,2434
"Detroit-Warren-Dearborn, MI",2008,Pre-COVID (2006-2019),95888100.0,100322585.67640121,-0.04520896424010701,-4434485.676401213,Structurally Balanced,-0.04520896424010701,-4434485.676401213,Structurally Balanced,0.2088460688423827,0.13204009101745612,1.5357963479785532,1.3506422977295969,145767.63522519355,9.972,11.737,0.3284389489953632,0.3776495915213071,23647.0,10148.0,99633.0,2154
"Detroit-Warren-Dearborn, MI",2009,Pre-COVID (2006-2019),112497080.0,105757491.48357123,0.061778608882608665,6739588.516428769,Structurally Balanced,0.061778608882608665,6739588.516428769,Structurally Balanced,0.17389593169433884,0.11988550421804958,1.4313148941373415,1.1563611724874587,132893.04920712052,8.837,12.792,0.3184453510843891,0.3919261327034571,,,,2225
"Detroit-Warren-Dearborn, MI",2010,Pre-COVID (2006-2019),110703464.0,103801171.00185156,0.06437787900839353,6902292.998148441,Structurally Balanced,0.06437787900839353,6902292.998148441,Structurally Balanced,0.2066643139211873,0.12269736998325248,1.4733644341565195,1.322062161052646,164717.56450987884,8.885,11.402,0.3096619705895315,0.4028293987160465,24208.335,10097.0,93176.996,2722
"Detroit-Warren-Dearborn, MI",2011,Pre-COVID (2006-2019),104439120.0,101526126.73691233,0.028288146271439274,2912993.263087675,Structurally Balanced,0.028288146271439274,2912993.263087675,Structurally Balanced,0.22119858259289785,0.12952599454008604,1.5315470195819663,1.3899745711339109,172208.34518064116,10.165,9.609,0.3074318381706244,0.4080768103195544,23877.838199,10144.0,90405.982567,2617
"Detroit-Warren-Dearborn, MI",2012,Pre-COVID (2006-2019),85367411.0,89998855.85869029,-0.05283253381858799,-4631444.858690292,Structurally Balanced,-0.05283253381858799,-4631444.858690292,Structurally Balanced,0.23184046974601305,0.135798088110495,1.592920764688919,1.481079133661155,175114.25492988757,9.624,9.169,0.3045748600272693,0.4125496794406892,23925.950294,10174.0,88595.00772,3043
"Detroit-Warren-Dearborn, MI",2013,Pre-COVID (2006-2019),65483130.0,70668957.06211565,-0.07621384451929103,-5185827.062115654,Structurally Balanced,-0.07621384451929103,-5185827.062115654,Structurally Balanced,0.23798210787867904,0.13910959994819108,1.6328567733430883,1.5363239606560823,176523.29745073497,9.504,9.325,0.3028545876786822,0.4181920463888528,,,,3512
"Detroit-Warren-Dearborn, MI",2014,Pre-COVID (2006-2019),55975348.0,51821440.23898385,0.07710741166848223,4153907.761016153,Structurally Balanced,0.07710741166848223,4153907.761016153,Structurally Balanced,0.2388640456407349,0.14399866911184583,1.691554707168568,1.5475391571918216,175541.31728005313,9.211,8.831,0.2977106925478797,0.4247377584643941,26454.997345,11134.0,95098.498763,3610
"Detroit-Warren-Dearborn, MI",2015,Pre-COVID (2006-2019),49401255.0,53859625.31568321,-0.08640530199560104,-4458370.315683208,Structurally Balanced,-0.08640530199560104,-4458370.315683208,Structurally Balanced,0.24022088822775478,0.14788203306771527,1.733161829097161,1.6065149891032655,178928.2543171512,9.919,8.798,0.3017215515393956,0.4298021287234802,26586.246742,10970.85,93666.74947,3976
"Detroit-Warren-Dearborn, MI",2016,Pre-COVID (2006-2019),43817943.0,48757671.0544958,-0.10681914899896938,-4939728.054495797,Structurally Balanced,-0.10681914899896938,-4939728.054495797,Structurally Balanced,0.23811598454765198,0.14904893087884027,1.7585027062475993,1.6442031087840914,178372.58022487155,9.832,8.28,0.3112573449631519,0.4331308918229599,27033.730782,10470.661,94820.7509,4169
"Detroit-Warren-Dearborn, MI",2017,Pre-COVID (2006-2019),37421400.0,48355928.55273035,-0.25634609851805124,-10934528.552730352,Moderate Structural Deficit,-0.25634609851805124,-10934528.552730352,Moderate Structural Deficit,0.2379182089860867,0.14745374273112702,1.7473928154426381,1.635012027804109,183343.9470375161,8.842,8.848,0.3075676894035443,0.4411996731749922,27325.30813,10470.661,96215.18721,4584
"Detroit-Warren-Dearborn, MI",2018,Pre-COVID (2006-2019),37693256.0,42950556.03348752,-0.13056840190104424,-5257300.033487521,Structurally Balanced,-0.13056840190104424,-5257300.033487521,Structurally Balanced,0.23297066035673364,0.14803232126153199,1.7265862027074892,1.5834040489648498,182953.45007307868,8.806,8.564,0.3096795933840667,0.4447642582348151,26412.39988,11261.523,96613.58499,4965
"Detroit-Warren-Dearborn, MI",2019,Pre-COVID (2006-2019),39474021.0,39893618.16901513,-0.010573606136912161,-419597.1690151319,Structurally Balanced,-0.010573606136912161,-419597.1690151319,Structurally Balanced,0.2231411287393637,0.14799311174060034,1.708769533306396,1.5450567808612927,178613.99894101755,8.632,8.522,0.3059998593233453,0.4518393472603221,26233.45899,11798.758,96680.88675,5753
"Detroit-Warren-Dearborn, MI",2020,COVID (2020),43229968.0,37160482.18947273,0.15128806855579668,6069485.8105272725,Structurally Balanced,0.40862114024083596,14500802.731687393,Moderate Structural Surplus,0.21212168358866063,0.14829297883617695,1.6445933108148714,1.5267554185672094,180264.7154017957,8.905,9.536,0.3056072509269651,0.4525720617692603,20851.92436,9443.0,78976.84908,4817
"Detroit-Warren-Dearborn, MI",2021,COVID (2021),36459128.0,50472573.847689845,-0.32523824428486137,-14013445.847689845,Moderate Structural Deficit,-0.10195071320484317,-3913117.8731639907,Structurally Balanced,0.21061800935209968,0.15253459331621022,1.6976771396032257,1.4594142919972164,179620.93269936478,10.42,11.129,0.3089849844691602,0.4481470348262979,23076.0,10838.0,88262.0,4089
"Detroit-Warren-Dearborn, MI",2022,Recovery (2022),31816159.0,42485123.20358417,-0.28917966700422326,-10668964.203584172,Moderate Structural Deficit,-0.09311734836433772,-3104955.7609696537,Structurally Balanced,0.2126086908930385,0.15033395219608192,1.6560067877207998,1.4359988397460444,194597.65388008356,11.487,9.648,0.31262181878933,0.4458846132427466,23132.0,10822.0,88109.0,3396
"Detroit-Warren-Dearborn, MI",2023,Recovery (2023),30427813.0,35561941.95179182,-0.15591892826157405,-5134128.951791823,Structurally Balanced,0.031225940648401007,935455.8295138404,Structurally Balanced,0.21322268432562264,0.14871874388357306,1.642502472649464,1.4597205337244639,210914.45353163267,10.583,9.089,0.315364698104892,0.446204275011018,24656.04041,11075.0,90024.41095,3361
"Durham-Chapel Hill, NC",2006,Pre-COVID (2006-2019),4700098.0,5479187.382968278,-0.15337344262223063,-779089.3829682777,Structurally Balanced,-0.15337344262223063,-779089.3829682777,Structurally Balanced,0.47864218150238735,0.1799431786084338,2.107482503641636,3.0743415502608276,308402.1956379732,13.529,9.852,0.3435527502254283,0.334761045987376,2573.0,2581.0,9794.0,206
"Durham-Chapel Hill, NC",2007,Pre-COVID (2006-2019),4789172.0,4294706.679345142,0.10897427676826688,494465.3206548579,Structurally Balanced,0.10897427676826688,494465.3206548579,Structurally Balanced,0.49312816248391295,0.17943519154326174,2.0988781455739405,3.1775276307189415,343480.2263332526,11.214,10.315,0.3450318542528222,0.345814239409858,2778.0,2718.0,10459.0,154
"Durham-Chapel Hill, NC",2008,Pre-COVID (2006-2019),4615301.0,5177102.16796785,-0.11486838477068417,-561801.1679678503,Structurally Balanced,-0.11486838477068417,-561801.1679678503,Structurally Balanced,0.4750763150258328,0.1810907848548813,2.1063191027028942,3.072397624145196,332390.2387384237,10.232,10.166,0.3399439775910364,0.3588795518207283,2670.0,2707.0,10517.0,193
"Durham-Chapel Hill, NC",2009,Pre-COVID (2006-2019),6331586.0,5598533.871496283,0.12304600289367862,733052.1285037166,Structurally Balanced,0.12304600289367862,733052.1285037166,Structurally Balanced,0.478616858195387,0.17539196541716565,2.094007395231147,3.1826733720711826,371765.2251901581,10.215,10.941,0.3333708750985471,0.3690730938168712,,,,190
"Durham-Chapel Hill, NC",2010,Pre-COVID (2006-2019),7146509.0,5643781.049384137,0.2360697460039365,1502727.9506158633,Moderate Structural Surplus,0.2360697460039365,1502727.9506158633,Moderate Structural Surplus,0.4721291808273178,0.17212394302922643,2.066884530293195,3.020280150247012,386255.7378403213,10.36,9.776,0.3293521126760563,0.3773521126760563,2865.34,2354.0,10179.998,292
"Durham-Chapel Hill, NC",2011,Pre-COVID (2006-2019),6864422.0,6847745.026079745,0.002432435677208744,16676.973920254968,Structurally Balanced,0.002432435677208744,16676.973920254968,Structurally Balanced,0.42855220377134057,0.1701278969158849,2.0116338376281147,2.692949740739827,323717.02917000075,9.61,9.893,0.3224383623614567,0.3819271657995928,2827.829,2151.0,10139.4668,295
"Durham-Chapel Hill, NC",2012,Pre-COVID (2006-2019),6424916.0,8115307.0962541755,-0.23356848652276696,-1690391.0962541755,Moderate Structural Deficit,-0.23356848652276696,-1690391.0962541755,Moderate Structural Deficit,0.40667006230231467,0.1689150797397284,1.981385317940299,2.597952567213508,304943.3905092602,9.847,9.05,0.3140737410071942,0.3846672661870504,2867.048,2215.0,10241.90826,343
"Durham-Chapel Hill, NC",2013,Pre-COVID (2006-2019),6238325.0,6829529.772765078,-0.09054410702634286,-591204.7727650777,Structurally Balanced,-0.09054410702634286,-591204.7727650777,Structurally Balanced,0.4133147860477007,0.15777256829698172,1.851921124691665,2.6682065082902544,344551.85535092064,9.995,9.473,0.3073384201077199,0.3960951526032316,,,,441
"Durham-Chapel Hill, NC",2014,Pre-COVID (2006-2019),5011594.0,4813018.821014965,0.04042952739880157,198575.17898503505,Structurally Balanced,0.04042952739880157,198575.17898503505,Structurally Balanced,0.40457790699545115,0.15700118699462093,1.8442954961307787,2.6211569494718425,344123.613691712,10.621,8.705,0.3061201944321697,0.4015687140963323,3605.116,2782.0,12689.035576,562
"Durham-Chapel Hill, NC",2015,Pre-COVID (2006-2019),5402801.0,5465681.172136117,-0.011571233727439179,-62880.17213611677,Structurally Balanced,-0.011571233727439179,-62880.17213611677,Structurally Balanced,0.3963744591560071,0.1560646783437267,1.8290615686343592,2.6508165656605573,347256.30789257766,10.419,8.889,0.3051140663855552,0.4084765920640069,3572.32,2802.026,12651.230876,509
"Durham-Chapel Hill, NC",2016,Pre-COVID (2006-2019),4875552.0,4585329.3536772905,0.061371392817255455,290222.6463227095,Structurally Balanced,0.061371392817255455,290222.6463227095,Structurally Balanced,0.3647844477830344,0.15301278369209922,1.805268864570125,2.5188553562263047,313466.2859403407,11.594,8.212,0.3145796158286973,0.4096777579510864,3870.384,2917.0,13182.141176,609
"Durham-Chapel Hill, NC",2017,Pre-COVID (2006-2019),5155613.0,4430879.644512363,0.15148789437706256,724733.3554876372,Structurally Balanced,0.15148789437706256,724733.3554876372,Structurally Balanced,0.32235296630615234,0.15282901150569192,1.811092155071303,2.215261199867696,265734.9377576129,10.728,9.331,0.3218104432679331,0.4154469012768608,3975.182,2907.0,13388.08547,639
"Durham-Chapel Hill, NC",2018,Pre-COVID (2006-2019),3528910.0,3957608.8724837946,-0.11465098142119778,-428698.8724837946,Structurally Balanced,-0.11465098142119778,-428698.8724837946,Structurally Balanced,0.3138802458667314,0.15341249605760252,1.7893382793613322,2.133312630158839,265441.56340521405,10.393,9.007,0.3322113423092615,0.4143206854345165,3938.2095,2960.0,13438.41269,562
"Durham-Chapel Hill, NC",2019,Pre-COVID (2006-2019),2827546.0,3702637.3675462822,-0.26963617010251184,-875091.3675462822,Moderate Structural Deficit,-0.26963617010251184,-875091.3675462822,Moderate Structural Deficit,0.29917896279538264,0.15308016327004081,1.7675060418210882,2.071552150737644,255651.74406213738,9.434,8.325,0.334779537887196,0.4176167894258904,3983.356,3060.0,13765.41796,598
"Durham-Chapel Hill, NC",2020,COVID (2020),3034281.0,3072819.288260386,-0.012620981480889526,-38538.28826038586,Structurally Balanced,-0.2862429695559108,-1005608.9972577514,Moderate Structural Deficit,0.32796318276959835,0.1749709101333918,1.940455918081311,2.3605298520777875,269267.0040549681,9.691,9.482,0.3341997400779766,0.4203738878336499,3175.864,2598.0,11339.8058,474
"Durham-Chapel Hill, NC",2021,COVID (2021),3937961.0,4931468.060777514,-0.2249736481538065,-993507.0607775142,Moderate Structural Deficit,-0.44649293572124904,-2216369.6970595447,Moderate Structural Deficit,0.32562970108124845,0.17956281361490356,1.998495404677888,2.256353296276265,270151.65420089016,11.385,10.737,0.342422446156886,0.4194823157478759,3418.0,2922.0,12211.0,415
"Durham-Chapel Hill, NC",2022,Recovery (2022),3502761.0,4954891.009283182,-0.34682365677772786,-1452130.0092831822,Moderate Structural Deficit,-0.591749526139834,-2827244.0933587914,Moderate Structural Deficit,0.29842219767039047,0.16730247482379146,1.8429239028408086,2.015599305038461,271988.0720105966,12.516,9.167,0.3488305761551625,0.4128161247385434,3676.0,3176.0,13206.0,456
"Durham-Chapel Hill, NC",2023,Recovery (2023),3385282.0,4020699.876238127,-0.17201877443505253,-635417.8762381268,Structurally Balanced,-0.4237629221198418,-1786411.1689237868,Moderate Structural Deficit,0.29526788344136784,0.16733616649810562,1.8481198809209403,2.021401211470128,286204.0889843582,10.821,8.908,0.3511400651465798,0.4091205211726384,3256.4265,2719.0,10720.1938,457
"El Paso, TX",2007,Pre-COVID (2006-2019),6846884.0,4610350.068033488,0.3954898674768952,2236533.9319665125,Moderate Structural Surplus,0.3954898674768952,2236533.9319665125,Moderate Structural Surplus,0.11199343451047224,0.046286743697471884,0.5414224151954228,0.7216424850360212,147537.70788616818,12.897,10.929,0.3569224439415758,0.3504422958239045,3865.0,883.0,14098.0,11
"El Paso, TX",2008,Pre-COVID (2006-2019),7830860.0,6658371.352928833,0.16219742489845856,1172488.647071167,Structurally Balanced,0.16219742489845856,1172488.647071167,Structurally Balanced,0.08750347581864613,0.0432538331005491,0.5030977970404084,0.5658995464655742,127219.14163421124,11.575,10.38,0.3585583735496457,0.3580449738166136,3769.0,922.0,13922.0,4
"El Paso, TX",2009,Pre-COVID (2006-2019),10325358.0,9000655.004150493,0.13730545844252973,1324702.995849507,Structurally Balanced,0.13730545844252973,1324702.995849507,Structurally Balanced,0.0810482320701881,0.04051553620757276,0.48371561512879524,0.5389489434948606,132317.74980304073,10.517,10.833,0.3511560693641618,0.370251857968621,,,,7
"El Paso, TX",2010,Pre-COVID (2006-2019),10139444.0,9871671.437656337,0.026763979950512606,267772.5623436626,Structurally Balanced,0.026763979950512606,267772.5623436626,Structurally Balanced,0.08887412290487126,0.03979917166855888,0.4779131292981121,0.5685408997805049,155782.47840945437,10.374,10.099,0.3462723351817621,0.374820291640994,3892.43,927.0,13990.656,7
"El Paso, TX",2011,Pre-COVID (2006-2019),10130019.0,9706686.3195585,0.04268823453769599,423332.6804415006,Structurally Balanced,0.04268823453769599,423332.6804415006,Structurally Balanced,0.11066020527730414,0.04173956809596628,0.49353885560192834,0.6953700587448971,199167.0511127726,11.738,9.434,0.3510232744783306,0.3738964686998395,4040.66504,925.0,14341.530254,4
"El Paso, TX",2012,Pre-COVID (2006-2019),9110381.0,7366681.678405988,0.21244717492458953,1743699.321594012,Moderate Structural Surplus,0.21244717492458953,1743699.321594012,Moderate Structural Surplus,0.10035079485523717,0.04346042772105401,0.5097937586779512,0.6410764629196448,177501.2308274948,10.704,9.987,0.3451309738052389,0.3782243551289742,3957.81537,808.0,14081.879493,12
"El Paso, TX",2013,Pre-COVID (2006-2019),9882048.0,9018916.213057525,0.09139560463562901,863131.7869424745,Structurally Balanced,0.09139560463562901,863131.7869424745,Structurally Balanced,0.10590578145974144,0.045150567509799594,0.5299735604596519,0.6836883288366922,181702.68731578303,10.309,9.769,0.338510553564317,0.3813221823974512,,,,9
"El Paso, TX",2014,Pre-COVID (2006-2019),9648316.0,8151260.013344037,0.16861087418334186,1497055.9866559627,Structurally Balanced,0.16861087418334186,1497055.9866559627,Structurally Balanced,0.08695856749115945,0.04208105886799042,0.4943268826706891,0.5633823536937017,159607.84914212217,10.448,9.121,0.3283582089552239,0.3879601990049751,4069.490642,953.0,14522.930342,8
"El Paso, TX",2015,Pre-COVID (2006-2019),8284921.0,6543618.922251564,0.23594675107573515,1741302.0777484355,Moderate Structural Surplus,0.23594675107573515,1741302.0777484355,Moderate Structural Surplus,0.09220504394291257,0.04207016981817448,0.49305795274743014,0.6166357399560215,176010.1483274747,9.914,8.802,0.3260998810939358,0.393380895759017,4159.269099,974.0,15955.038086,8
"El Paso, TX",2016,Pre-COVID (2006-2019),6265664.0,6744599.450208355,-0.07365753483141013,-478935.45020835474,Structurally Balanced,-0.07365753483141013,-478935.45020835474,Structurally Balanced,0.08157894419214337,0.040639229776363466,0.47946801845660597,0.5633068015440322,159240.83053397984,10.38,8.268,0.3273082559843673,0.3972642892037127,4312.958869,980.118,16281.61399,8
"El Paso, TX",2017,Pre-COVID (2006-2019),6054662.0,7320467.695142535,-0.1898456648992397,-1265805.6951425346,Moderate Structural Deficit,-0.1898456648992397,-1265805.6951425346,Structurally Balanced,0.08560599171535306,0.0384191353575562,0.45528394095581204,0.5882980823669798,181016.42726767718,10.449,9.698,0.3206775700934579,0.4032320872274143,4455.98341,1205.65,16854.2362,1
"El Paso, TX",2018,Pre-COVID (2006-2019),4651451.0,4884731.980509193,-0.048935204243004904,-233280.98050919268,Structurally Balanced,-0.048935204243004904,-233280.98050919268,Structurally Balanced,0.09276416219868044,0.037425167194892354,0.4365112751191709,0.6304791762160503,206680.9716728851,10.193,8.401,0.3239047619047619,0.4107619047619048,4445.26259,1219.894,17572.65779,1
"El Paso, TX",2019,Pre-COVID (2006-2019),4299080.0,4487636.458890452,-0.04292511569862789,-188556.45889045205,Structurally Balanced,-0.04292511569862789,-188556.45889045205,Structurally Balanced,0.09633951222937367,0.03793914069407246,0.4380558458118472,0.6670667011312157,216425.55503803756,9.913,8.426,0.3263986505482147,0.4158935432480555,4544.09226,1288.46,18342.48692,5
"El Paso, TX",2020,COVID (2020),4440837.0,3888040.2626673817,0.1329376300223064,552796.7373326183,Structurally Balanced,-0.06456184117677033,-296166.2658138033,Structurally Balanced,0.08145007348750713,0.04143810598100608,0.4595553507930141,0.5862405904758551,175853.79753393432,9.324,8.66,0.3279745770632769,0.4182633891017852,3986.45131,1184.0,16344.80881,4
"El Paso, TX",2021,COVID (2021),4928649.0,5077094.326916875,-0.029674201066816508,-148445.32691687532,Structurally Balanced,-0.2063432631732649,-1129523.440739288,Moderate Structural Deficit,0.09861160279962912,0.042885497644405926,0.47730634335836714,0.683299509501782,220676.05242117704,11.082,9.346,0.3415350716121924,0.4154425266250459,4121.0,1219.0,17321.0,4
"El Paso, TX",2022,Recovery (2022),5781855.0,2229229.474680597,0.9530685667372172,3552625.525319403,Significant Structural Surplus,0.8083099891905974,3205399.605333978,Significant Structural Surplus,0.1126665723424082,0.044176802829610215,0.48663049349104126,0.7609710895743983,263466.30766422406,11.73,9.03,0.3566111308046792,0.4108472172988302,4921.0,1056.0,18137.0,1
"El Paso, TX",2023,Recovery (2023),6015362.0,2558152.392266393,0.8550312543378737,3457209.607733607,Significant Structural Surplus,0.718185751744878,3082054.0518260673,Significant Structural Surplus,0.10806327104593773,0.04318412829239446,0.47694080549119167,0.739800158628019,266776.1517473662,11.626,8.99,0.3572172102706454,0.4107390700902151,4633.59317,1225.0,17926.1073,5
"Fresno, CA",2007,Pre-COVID (2006-2019),5532739.0,5581846.297418694,-0.008836608051868922,-49107.29741869401,Structurally Balanced,-0.008836608051868922,-49107.29741869401,Structurally Balanced,0.056905188802606775,0.03697850455551781,0.4325426601106293,0.36667508268189786,99660.10352304202,11.991,10.035,0.345482367670585,0.355707032065104,0.0,649.0,11967.0,22
"Fresno, CA",2008,Pre-COVID (2006-2019),6021711.0,4736105.271325846,0.24015631297432627,1285605.7286741538,Moderate Structural Surplus,0.24015631297432627,1285605.7286741538,Moderate Structural Surplus,0.06886082548708769,0.03776816766747861,0.43929244161068465,0.4453344229793922,122213.4358140566,10.155,10.978,0.3376185458377239,0.3642430628731998,0.0,1610.0,13200.0,12
"Fresno, CA",2009,Pre-COVID (2006-2019),8725526.0,8113807.698395061,0.07268548827683574,611718.3016049387,Structurally Balanced,0.07268548827683574,611718.3016049387,Structurally Balanced,0.06306746715918915,0.03480955967099267,0.4155918727658242,0.41938169317384005,126866.25692581719,8.98,11.884,0.3213975694444444,0.3795572916666667,,,,19
"Fresno, CA",2010,Pre-COVID (2006-2019),9474616.0,10339775.995103296,-0.08738198248637374,-865159.9951032959,Structurally Balanced,-0.08738198248637374,-865159.9951032959,Structurally Balanced,0.0707741123703733,0.03675884101524845,0.44140448161255147,0.4527524572173654,138100.35769449637,9.323,10.693,0.3095220561160615,0.3947271522203402,0.0,1610.0,12470.718,27
"Fresno, CA",2011,Pre-COVID (2006-2019),9550726.0,11986270.513282776,-0.2271446983398988,-2435544.513282776,Moderate Structural Deficit,-0.2271446983398988,-2435544.513282776,Moderate Structural Deficit,0.0682724902753825,0.035520788206607166,0.4200064821289217,0.4290128095685899,142562.79270740412,9.12,9.89,0.2988899649854727,0.4046785368397527,0.0,1382.0,12198.93201,37
"Fresno, CA",2012,Pre-COVID (2006-2019),8697505.0,9848536.734980568,-0.12428668640269613,-1151031.7349805683,Structurally Balanced,-0.12428668640269613,-1151031.7349805683,Structurally Balanced,0.051924384189271464,0.03203262223629032,0.3757448268793365,0.3317113791012653,120246.35693338285,9.47,8.903,0.2906280050299578,0.4097196538205488,0.0,1511.0,12223.735724,25
"Fresno, CA",2013,Pre-COVID (2006-2019),8057323.0,7606492.565824882,0.057579199779269175,450830.4341751179,Structurally Balanced,0.057579199779269175,450830.4341751179,Structurally Balanced,0.05053843121319045,0.0314165484667018,0.368764801120992,0.32625731194202034,122530.1738373315,9.2,8.672,0.2828617742410846,0.4161508989095196,,,,36
"Fresno, CA",2014,Pre-COVID (2006-2019),6244313.0,6247045.6893889075,-0.00043753277773106447,-2732.6893889075145,Structurally Balanced,-0.00043753277773106447,-2732.6893889075145,Structurally Balanced,0.043368929126740924,0.030774052778554193,0.361503298310241,0.2809762174507144,111151.14268672944,9.767,8.389,0.2783362470862471,0.4227855477855478,0.0,1296.0,10757.969039,45
"Fresno, CA",2015,Pre-COVID (2006-2019),5410010.0,6022815.9036603775,-0.10730396675362286,-612805.9036603775,Structurally Balanced,-0.10730396675362286,-612805.9036603775,Structurally Balanced,0.04013508563528385,0.02948562616525482,0.3455684285409296,0.2684097004957165,110954.34945849492,9.546,8.229,0.2790259457892448,0.428177996811132,0.0,1587.832,11757.653544,47
"Fresno, CA",2016,Pre-COVID (2006-2019),4395662.0,4356309.311520292,0.008992934801170804,39352.688479707576,Structurally Balanced,0.008992934801170804,39352.688479707576,Structurally Balanced,0.037786702896851335,0.02821124401988202,0.33284068971887376,0.2609191251554575,110332.5860373648,9.832,8.414,0.2883611130982187,0.4301452178267401,0.0,2046.997,13141.251467,55
"Fresno, CA",2017,Pre-COVID (2006-2019),3848388.0,3951794.694301261,-0.026515469392499824,-103406.6943012611,Structurally Balanced,-0.026515469392499824,-103406.6943012611,Structurally Balanced,0.03853235674942408,0.027854649556766527,0.3300900581473784,0.2648005254134687,117277.31698521458,9.732,9.234,0.302021993614757,0.4356154664774743,0.0,2074.0,13251.34125,41
"Fresno, CA",2018,Pre-COVID (2006-2019),3094907.0,3533880.5926714703,-0.1326387279550243,-438973.59267147025,Structurally Balanced,-0.1326387279550243,-438973.59267147025,Structurally Balanced,0.03976299211844832,0.028251537735298562,0.32951395238110226,0.2702524112817483,123533.52399110264,9.854,8.606,0.3064312736443884,0.4437438699733781,0.0,2144.165,13819.32586,29
"Fresno, CA",2019,Pre-COVID (2006-2019),3611464.0,3111684.051713986,0.1489491549386024,499779.94828601414,Structurally Balanced,0.1489491549386024,499779.94828601414,Structurally Balanced,0.04110279547240288,0.028369141257861795,0.3275579768365716,0.2846008408031682,130569.4663463664,10.376,8.151,0.3214774281805745,0.4400136798905609,0.0,1643.0,13393.66824,44
"Fresno, CA",2020,COVID (2020),3455919.0,2053800.449966128,0.5203964582955578,1402118.550033872,Moderate Structural Surplus,0.2727797770208298,825064.6636816105,Moderate Structural Surplus,0.03801556746793585,0.02888125004253764,0.32029777134898124,0.27361876749068503,127059.55240672607,10.271,8.637,0.3306446192108624,0.4330846272770047,0.0,906.0,11570.20385,46
"Fresno, CA",2021,COVID (2021),3352707.0,1949294.371156262,0.5423006330913189,1403412.628843738,Significant Structural Surplus,0.2886239577044005,840544.0339298202,Moderate Structural Surplus,0.040138253129489265,0.02905795615191899,0.3234087875426437,0.27812598007728084,140212.48204402768,11.24,9.731,0.3451870422906907,0.4243583822656198,0.0,899.0,11752.0,25
"Fresno, CA",2022,Recovery (2022),2417653.0,2042427.7601410474,0.1686580560893276,375225.2398589526,Structurally Balanced,-0.15036886893896373,-392295.35395931127,Structurally Balanced,0.04181890364016374,0.02897487406037769,0.3191733298859639,0.2824526921006175,154462.94742729305,12.609,8.419,0.3625767640055145,0.4077578643940343,0.0,1113.0,11727.0,27
